Ig Inq,Tipo Procedimento,Situação Instauracao ,Tipo Elucidação,Data Instauração,Data Remessa,Desc Fato,Tipo Fato,Tipo Particip,Idade Participante,Sexo,Genero,Estado Civil,Instrucao,Cor Cadastro,Cor Autodeclarada,Med Protetiva,Qtde Vit Domest Sexoougenero
11217999,Inquérito,Instaurado e Remetido,Elucidado,21/12/2023,21/12/2023,LESAO CORPORAL,Consumado,Indiciado(a),33,Masculino,Masculino,Solteiro(a),Ensino fundamental,Mulato,,Não se aplica,1
11218108,Inquérito,Instaurado e Remetido,Elucidado,21/12/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),34,Masculino,Masculino,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
11218122,Inquérito,Instaurado e Remetido,Elucidado,21/12/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),31,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11218125,Inquérito,Instaurado e Remetido,Elucidado,21/12/2023,21/12/2023,AMEACA,Consumado,Indiciado(a),22,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11218139,Inquérito,Instaurado e Remetido,Elucidado,21/12/2023,21/12/2023,PERSEGUICAO,Consumado,Suspeito(a),61,Masculino,Masculino,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11218208,Inquérito,Instaurado e Remetido,Elucidado,21/12/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),41,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11218331,Inquérito,Instaurado e Remetido,Elucidado,21/12/2023,21/12/2023,VIAS DE FATO,Consumado,Suspeito(a),35,Masculino,Masculino,Solteiro(a),Ensino superior,Branca,Branca,Não se aplica,1
11218573,Inquérito,Instaurado e Remetido,Elucidado,21/12/2023,21/12/2023,DESCUMPRIMEN MEDIDA PROTET URG,Consumado,Indiciado(a),38,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11218709,Inquérito,Instaurado e Remetido,Elucidado,21/12/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),69,Masculino,Masculino,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
4488048,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",27/10/2009,21/12/2023,LESAO CORPORAL,Consumado,Acusado(a),28,Masculino,,Amigado(a),Ensino superior,Branca,Branca,Não se aplica,1
6302592,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",17/12/2012,21/12/2023,LESAO CORPORAL,Consumado,Acusado(a),21,Masculino,,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
6310427,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",20/12/2012,21/12/2023,LESAO CORPORAL,Consumado,Acusado(a),50,Masculino,,Amigado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
7252609,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",26/9/2014,21/12/2023,AMEACA,Consumado,Acusado(a),19,Masculino,,Solteiro(a),Ensino fundamental,Parda,Parda,Não se aplica,1
7555274,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",5/5/2015,21/12/2023,LESAO CORPORAL,Consumado,Acusado(a),31,Masculino,,Solteiro(a),Não alfabetizado,Branca,Branca,Não se aplica,2
7787137,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",4/11/2015,21/12/2023,LESAO CORPORAL,Consumado,Acusado(a),20,Masculino,,Solteiro(a),Ensino médio,Mulato,Mulato,Não se aplica,1
7949718,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",3/3/2016,21/12/2023,LESAO CORPORAL,Consumado,Acusado(a),30,Masculino,,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9528556,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",29/8/2019,21/12/2023,DESCUMPRIMEN MEDIDA PROTET URG,Consumado,Suspeito(a),22,Masculino,,Solteiro(a),Ensino fundamental,Mulato,,Não se aplica,1
9597729,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",24/10/2019,21/12/2023,AMEACA,Consumado,Suspeito(a),22,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,,Não se aplica,1
9597729,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",24/10/2019,21/12/2023,AMEACA,Consumado,Suspeito(a),26,Feminino,Feminino,Solteiro(a),Ensino médio,Mulato,,Não se aplica,1
9597729,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",24/10/2019,21/12/2023,AMEACA,Consumado,Suspeito(a),51,Feminino,Feminino,Divorciado(a),Ensino médio,Branca,Branca,Não se aplica,1
9597729,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",24/10/2019,21/12/2023,INJURIA,Consumado,Suspeito(a),22,Masculino,Masculino,Solteiro(a),Não informado,Branca,,Não se aplica,1
9598146,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",24/10/2019,21/12/2023,AMEACA,Consumado,Suspeito(a),55,Masculino,Masculino,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9626427,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",19/11/2019,21/12/2023,DESCUMPRIMEN MEDIDA PROTET URG,Consumado,Suspeito(a),25,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
9630581,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",22/11/2019,21/12/2023,AMEACA,Consumado,Suspeito(a),46,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9630904,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",22/11/2019,21/12/2023,DESCUMPRIMEN MEDIDA PROTET URG,Consumado,Suspeito(a),49,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9641271,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",2/12/2019,21/12/2023,INJURIA,Consumado,Suspeito(a),39,Feminino,Feminino,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
9683569,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/1/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),33,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9699393,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",23/1/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),46,Masculino,Masculino,Amigado(a),Ensino fundamental,Parda,Branca,Não se aplica,1
9699517,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",23/1/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),45,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9841573,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",17/6/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),64,Masculino,,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
9845101,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",22/6/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),38,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9865079,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/7/2020,21/12/2023,PERTURBACAO DA TRANQUILIDADE,Consumado,Suspeito(a),30,Masculino,,Amigado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9872530,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",17/7/2020,21/12/2023,LESAO CORPORAL,Consumado,Suspeito(a),24,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
9872697,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",17/7/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),33,Masculino,,Amigado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
9888927,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",4/8/2020,21/12/2023,LESAO CORPORAL LEVE,Consumado,Suspeito(a),35,Masculino,,Viúvo(a),Ensino médio,Branca,Branca,Não se aplica,1
9927841,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/9/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),40,Masculino,Masculino,Solteiro(a),Não alfabetizado,Preta,Preta,Não se aplica,1
9978632,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",26/10/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),45,Masculino,,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
9993443,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",9/11/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),30,Masculino,,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
10002982,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",17/11/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),29,Masculino,,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
10008757,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",20/11/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),52,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10024434,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",5/12/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),35,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
10024617,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",7/12/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),24,Masculino,,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10026235,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",7/12/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),24,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10030194,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/12/2020,21/12/2023,AMEACA,Consumado,Suspeito(a),40,Masculino,,Solteiro(a),Semialfabetizado,Branca,Branca,Não se aplica,1
10298739,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",18/8/2021,21/12/2023,POSSE IRREG ARMA FOGO PERMITID,Consumado,Suspeito(a),74,Masculino,,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10325678,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",14/9/2021,21/12/2023,VIOLENCIA PSICOL CONTRA MULHER,Consumado,Suspeito(a),27,Masculino,,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10500590,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",22/2/2022,21/12/2023,ESTUPRO,Consumado,Suspeito(a),42,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
10531753,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",22/3/2022,21/12/2023,AMEACA,Consumado,Suspeito(a),38,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
10541422,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",30/3/2022,21/12/2023,VIOLENCIA PSICOL CONTRA MULHER,Consumado,Suspeito(a),48,Masculino,,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
10784565,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",21/11/2022,21/12/2023,DISPARO DE ARMA DE FOGO,Consumado,Suspeito(a),54,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
10784565,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",21/11/2022,21/12/2023,DISPARO DE ARMA DE FOGO,Consumado,Suspeito(a),61,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
10833652,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",5/1/2023,21/12/2023,LESAO CORPORAL,Consumado,Suspeito(a),31,Masculino,Masculino,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
10862029,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",31/1/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),34,Masculino,Masculino,Solteiro(a),Ensino fundamental,Parda,Parda,Não se aplica,1
10871206,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",8/2/2023,21/12/2023,PERSEGUICAO,Consumado,Suspeito(a),42,Masculino,Masculino,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
10900828,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",8/3/2023,21/12/2023,LESAO CORPORAL,Tentado,Suspeito(a),64,Masculino,Masculino,Casado(a),Não informado,Branca,Branca,Não se aplica,1
10924291,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/3/2023,21/12/2023,PERSEGUICAO,Consumado,Suspeito(a),20,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10937538,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",6/4/2023,21/12/2023,INJURIA,Consumado,Suspeito(a),25,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
10940802,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",11/4/2023,21/12/2023,INJURIA,Consumado,Suspeito(a),33,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10957311,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",25/4/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),45,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
10964864,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",3/5/2023,21/12/2023,LESAO CORPORAL,Tentado,Suspeito(a),55,Masculino,,Casado(a),Ensino fundamental,Preta,Parda,Não se aplica,1
10964997,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",3/5/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),45,Masculino,Feminino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
10965688,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",3/5/2023,21/12/2023,OUTROS CRIMES CONTRA O IDOSO,Consumado,Suspeito(a),39,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
10966643,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",4/5/2023,21/12/2023,PERSEGUICAO,Consumado,Suspeito(a),44,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
10981958,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",17/5/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),23,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11011089,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",14/6/2023,21/12/2023,APROPRIACAO INDEBITA,Consumado,Suspeito(a),64,Masculino,Masculino,Solteiro(a),Não informado,Mulato,,Não se aplica,1
11011209,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",14/6/2023,21/12/2023,APROPRIACAO INDEBITA,Consumado,Suspeito(a),36,Masculino,Masculino,Casado(a),Ensino superior,Parda,Parda,Não se aplica,1
11021096,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",22/6/2023,21/12/2023,LESAO CORPORAL,Tentado,Suspeito(a),77,Masculino,Masculino,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11033997,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",4/7/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),39,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11035783,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",5/7/2023,21/12/2023,APROPRIACAO INDEBITA,Consumado,Suspeito(a),33,Masculino,Masculino,Solteiro(a),Ensino médio,Preta,Preta,Não se aplica,1
11035783,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",5/7/2023,21/12/2023,APROPRIACAO INDEBITA,Consumado,Suspeito(a),34,Feminino,Feminino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11064323,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",31/7/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),36,Masculino,Masculino,Divorciado(a),Ensino médio,Branca,Branca,Não se aplica,1
11064491,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",31/7/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),48,Masculino,Masculino,Amigado(a),Outros,Branca,Branca,Não se aplica,1
11077663,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/8/2023,21/12/2023,FURTO QUALIFICADO,Consumado,Suspeito(a),34,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11077663,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",10/8/2023,21/12/2023,VIOLENCIA PSICOL CONTRA MULHER,Consumado,Suspeito(a),34,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11126462,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",26/9/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),34,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
11126760,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",27/9/2023,21/12/2023,APROPRIACAO INDEB BEM DE IDOSO,Consumado,Suspeito(a),46,Feminino,Feminino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
11150347,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",20/10/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),38,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
11151488,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",20/10/2023,21/12/2023,VIOLENCIA PSICOL CONTRA MULHER,Consumado,Suspeito(a),41,Masculino,Masculino,Não informado,Não informado,,,Não se aplica,1
11162520,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",1/11/2023,21/12/2023,DIFAMACAO,Consumado,Suspeito(a),67,Masculino,Masculino,Casado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11163745,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",6/11/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),48,Masculino,Masculino,Solteiro(a),Outros,Mulato,,Não se aplica,1
11174552,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",14/11/2023,21/12/2023,PERSEGUICAO,Consumado,Suspeito(a),31,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11179304,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",20/11/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),37,Masculino,Masculino,Divorciado(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11180378,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",20/11/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),48,Masculino,Masculino,Divorciado(a),Ensino médio,Branca,Branca,Não se aplica,1
11180844,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",20/11/2023,21/12/2023,VIOLENCIA PSICOL CONTRA MULHER,Consumado,Suspeito(a),23,Masculino,Masculino,Solteiro(a),Ensino médio,Preta,Branca,Não se aplica,1
11181678,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",21/11/2023,21/12/2023,PERSEGUICAO,Consumado,Suspeito(a),44,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11181989,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",21/11/2023,21/12/2023,LESAO CORPORAL,Tentado,Suspeito(a),31,Masculino,Masculino,Solteiro(a),Ensino fundamental,Mulato,,Não se aplica,1
11186195,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",24/11/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),42,Masculino,Masculino,Solteiro(a),Superior incompleto,Branca,Branca,Não se aplica,1
11190201,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/11/2023,21/12/2023,INJURIA,Consumado,Suspeito(a),34,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,1
11190201,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/11/2023,21/12/2023,LESAO CORPORAL,Consumado,Suspeito(a),30,Feminino,Feminino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,2
11190201,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/11/2023,21/12/2023,LESAO CORPORAL,Consumado,Suspeito(a),34,Masculino,Masculino,Solteiro(a),Ensino médio,Branca,Branca,Não se aplica,2
11190505,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/11/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),32,Masculino,,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11190543,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/11/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),21,Masculino,,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11190559,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/11/2023,21/12/2023,LESAO CORPORAL,Tentado,Suspeito(a),42,Masculino,Masculino,Solteiro(a),Ensino fundamental,Preta,Preta,Não se aplica,1
11190625,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",28/11/2023,21/12/2023,VIOLENCIA PSICOL CONTRA MULHER,Consumado,Suspeito(a),39,Masculino,Masculino,Casado(a),Outros,Branca,Branca,Não se aplica,1
11192295,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",29/11/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),41,Masculino,Masculino,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
11192753,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",30/11/2023,21/12/2023,VIAS DE FATO,Consumado,Suspeito(a),41,Masculino,Masculino,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
11194324,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",1/12/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),20,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Parda,Não se aplica,1
11197862,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",5/12/2023,21/12/2023,VIAS DE FATO,Consumado,Suspeito(a),40,Masculino,Masculino,Casado(a),Ensino médio,Branca,Branca,Não se aplica,1
11201951,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",7/12/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),43,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
11204644,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",11/12/2023,21/12/2023,AMEACA,Consumado,Suspeito(a),42,Masculino,Masculino,Solteiro(a),Não informado,Branca,Branca,Não se aplica,1
11205583,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",11/12/2023,21/12/2023,VIAS DE FATO,Consumado,Suspeito(a),33,Masculino,Masculino,Solteiro(a),Outros,Branca,Branca,Não se aplica,1
11205588,Inquérito,Instaurado e Remetido,"Elucidado, sem Indiciamento",11/12/2023,21/12/2023,AMEACA,Tentado,Suspeito(a),39,Masculino,Masculino,Solteiro(a),Ensino fundamental,Branca,Branca,Não se aplica,1
